time,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
1333278540000000000,347,43,0,304,0,6,0,0,40,105,38,15,9,0,7,0,0,0,1,5,0,38,40
1333278600000000000,498,41,0,457,0,7,0,0,40,107,37,19,9,0,8,0,0,0,148,5,0,37,40
1333278660000000000,626,189,2,435,0,7,0,0,40,106,38,15,9,0,7,0,0,0,133,5,0,38,37
1333278720000000000,607,175,2,430,0,7,0,0,40,105,37,19,9,0,7,0,0,0,130,5,0,37,34
1333278780000000000,603,173,0,430,0,7,0,0,41,103,37,19,9,0,8,0,0,0,128,5,0,37,36
1333278840000000000,603,173,2,428,0,7,0,0,40,104,36,18,9,0,7,0,0,0,126,5,0,37,39
1333278900000000000,2070,171,2,1897,0,7,0,0,40,115,1500,15,9,0,7,0,0,0,125,5,0,38,36
1333278960000000000,2252,173,0,2079,0,7,0,0,41,115,1670,15,9,0,7,0,0,0,124,5,0,37,49
1333279020000000000,2321,173,0,2148,0,7,0,0,40,114,1744,15,9,0,7,0,0,0,123,5,0,37,47
1333279080000000000,2344,171,4,2169,0,6,0,0,40,114,1770,19,9,0,8,0,0,0,122,5,0,38,38
1333279140000000000,2198,169,2,2027,0,7,0,0,43,114,1741,15,9,0,7,0,0,0,0,5,0,38,48
1333279200000000000,2216,171,0,2045,0,7,0,0,40,114,1762,19,9,0,7,0,0,0,0,5,0,38,44
1333279260000000000,2211,169,0,2042,0,7,0,0,40,116,1759,15,9,0,8,0,0,0,0,5,0,37,46
1333279320000000000,2097,41,0,2056,0,7,0,0,31,114,1771,19,9,0,8,0,0,0,0,5,0,38,54
1333279380000000000,2111,43,2,2066,0,7,0,0,40,115,1776,15,9,0,8,0,0,0,0,5,0,37,54
1333279440000000000,2115,43,0,2072,0,7,0,0,40,115,1782,16,9,0,8,0,0,0,0,5,0,37,53
1333279500000000000,2120,41,0,2079,0,7,0,0,40,114,1791,15,9,0,7,0,0,0,0,5,0,38,53
1333279560000000000,2115,43,2,2070,0,6,0,0,40,115,1790,15,9,0,8,0,0,0,1,5,0,38,43
1333279620000000000,2120,43,2,2075,0,7,0,0,40,115,1786,15,9,0,7,0,0,0,0,5,0,38,53
1333279680000000000,2129,41,0,2088,0,7,0,0,40,114,1795,15,9,0,8,0,0,0,0,5,0,37,58
1333279740000000000,2262,41,2,2219,0,7,0,0,41,115,1795,15,9,0,8,0,0,0,0,5,0,38,186
1333279800000000000,2248,41,4,2203,0,6,0,0,40,114,1795,19,9,0,7,0,0,0,0,5,0,38,170
1333279860000000000,2243,43,2,2198,0,7,0,0,40,114,1801,15,9,0,7,0,0,0,0,5,0,38,162
1333279920000000000,2243,41,2,2200,0,7,0,0,42,115,1802,19,9,0,8,0,0,0,0,5,0,38,155
1333279980000000000,2234,43,2,2189,0,7,0,0,40,114,1801,15,9,0,7,0,0,0,0,5,0,38,153
1333280040000000000,2234,43,0,2191,0,7,0,0,40,114,1798,15,9,0,7,0,0,0,1,5,0,38,157
1333280100000000000,2243,43,0,2200,0,7,0,0,42,115,1802,19,9,0,7,0,0,0,0,5,0,38,156
1333280160000000000,2234,41,0,2193,0,7,0,0,40,115,1800,15,9,0,8,0,0,0,0,5,0,38,156
1333280220000000000,2234,41,0,2193,0,7,0,0,40,114,1799,19,9,0,8,0,0,0,0,5,0,37,155
1333280280000000000,2248,43,4,2201,0,7,0,0,44,114,1802,15,9,0,8,0,0,0,0,5,0,38,159
1333280340000000000,2138,43,0,2095,0,6,0,0,40,115,1803,19,9,0,7,0,1,0,1,5,0,38,51
1333280400000000000,2138,43,0,2095,0,7,0,0,40,114,1805,15,9,0,8,0,0,0,0,5,0,37,55
1333280460000000000,2129,43,4,2082,0,7,0,0,30,114,1805,16,9,0,8,0,0,0,0,5,0,37,51
1333280520000000000,2284,194,0,2090,0,7,0,0,40,114,1806,15,8,0,8,0,0,0,0,5,0,38,49
1333280580000000000,2257,175,2,2080,0,7,0,0,40,115,1802,15,9,1,7,0,0,0,0,5,0,38,41
1333280640000000000,2271,173,0,2098,0,7,0,0,40,114,1806,18,9,0,7,0,0,0,0,5,0,38,54
1333280700000000000,2266,173,0,2093,0,7,0,0,40,114,1803,15,9,0,7,0,0,0,0,5,0,38,55
1333280760000000000,2257,169,4,2084,0,6,0,0,40,114,1806,18,9,0,8,0,0,0,0,5,0,37,41
1333280820000000000,530,173,0,357,0,7,0,0,40,107,0,15,9,0,8,0,0,0,0,5,0,38,128
1333280880000000000,438,171,2,265,0,7,0,0,41,107,1,19,9,0,8,0,0,0,0,5,0,38,30
1333280940000000000,434,169,0,265,0,7,0,0,40,106,0,15,9,0,8,0,0,0,0,5,0,38,37
1333281000000000000,434,171,0,263,0,7,0,0,40,106,1,19,9,0,8,0,0,0,0,5,0,38,30
1333281060000000000,575,166,2,407,0,7,0,0,42,106,1,15,9,0,7,0,0,0,145,5,0,37,33
1333281120000000000,566,171,0,395,0,6,0,0,40,106,0,19,9,0,8,0,0,0,133,5,0,37,32
1333281180000000000,466,66,2,398,0,7,0,0,40,106,1,15,9,0,8,0,0,0,128,5,0,38,41
1333281240000000000,447,41,0,406,0,7,0,0,43,106,1,17,9,0,8,0,0,0,126,5,0,37,47
1333281300000000000,438,43,2,393,0,6,0,0,40,106,1,15,9,0,7,0,0,0,126,5,0,37,41
1333281360000000000,434,43,0,391,0,7,0,0,40,106,1,15,9,0,7,0,0,0,126,5,0,38,37
1333281420000000000,424,43,0,381,0,7,0,0,30,105,1,15,9,0,7,0,0,0,124,5,0,37,41
1333281480000000000,434,43,2,389,0,7,0,0,40,105,1,15,9,0,7,0,0,0,123,5,0,37,40
1333281540000000000,438,41,0,397,0,7,0,0,40,106,1,18,9,0,8,0,1,0,123,5,0,39,40
1333281600000000000,347,43,2,302,0,6,0,0,40,104,42,19,9,0,7,0,0,0,0,5,0,38,32
1333281660000000000,397,41,2,354,0,7,0,0,41,104,38,60,9,0,8,0,0,0,0,5,0,37,45
1333281720000000000,351,41,2,308,0,7,0,0,40,104,37,15,8,0,8,0,0,0,0,5,0,38,46
1333281780000000000,356,45,2,309,0,7,0,0,40,104,38,15,9,0,8,0,0,0,7,5,0,38,38
1333281840000000000,351,43,0,308,0,7,0,0,40,106,37,19,9,0,7,0,0,0,1,5,0,38,39
1333281900000000000,351,43,0,308,0,7,0,0,40,105,38,15,9,0,7,0,1,0,0,5,0,38,43
1333281960000000000,342,41,0,301,0,7,0,0,40,105,38,17,9,0,7,0,0,0,0,5,0,37,36
1333282020000000000,479,41,0,438,0,7,0,0,41,105,36,15,9,0,8,0,0,0,0,5,0,38,174
1333282080000000000,461,38,0,423,0,6,0,0,40,106,37,15,9,0,8,0,0,0,0,5,0,37,160
1333282140000000000,452,43,2,407,0,6,0,0,40,104,38,17,9,0,7,0,0,0,1,5,0,38,142
1333282200000000000,456,41,0,415,0,7,0,0,42,104,37,15,9,0,7,0,0,0,0,5,0,38,151
1333282260000000000,456,43,0,413,0,6,0,0,40,105,36,18,9,0,7,0,1,0,0,5,0,39,147
1333282320000000000,456,43,0,413,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,151
1333282380000000000,598,194,2,402,0,7,0,0,45,104,38,15,9,0,8,0,0,0,0,5,0,38,133
1333282440000000000,584,178,0,406,0,7,0,0,40,105,36,19,9,0,8,0,0,0,0,5,0,38,139
1333282500000000000,571,171,2,398,0,6,0,0,40,103,38,15,9,0,8,0,0,0,0,5,0,38,136
1333282560000000000,575,173,2,400,0,6,0,0,30,103,38,15,9,0,8,0,0,0,0,5,0,37,149
1333282620000000000,475,175,2,298,0,7,0,0,40,104,37,18,9,0,8,0,0,0,0,5,0,38,32
1333282680000000000,466,169,2,295,0,7,0,0,40,104,37,17,9,0,8,0,0,0,0,5,0,37,31
1333282740000000000,470,169,0,301,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,39
1333282800000000000,475,171,0,304,0,6,0,0,41,104,38,16,9,0,7,0,0,0,0,5,0,38,40
1333282860000000000,466,169,2,295,0,7,0,0,40,105,37,15,9,0,7,0,0,0,0,5,0,37,33
1333282920000000000,2029,171,2,1856,0,7,0,0,40,116,1580,15,9,0,8,0,0,0,0,5,0,38,38
1333282980000000000,2120,169,2,1949,0,7,0,0,41,114,1661,19,9,0,7,0,0,0,0,5,0,37,49
1333283040000000000,2179,169,2,2008,0,7,0,0,40,115,1731,15,9,0,7,0,0,0,1,5,0,37,41
1333283100000000000,2097,41,2,2054,0,6,0,0,40,115,1761,15,9,0,8,0,0,0,0,5,0,38,57
1333283160000000000,2111,41,2,2068,0,6,0,0,42,114,1777,19,9,0,8,0,0,0,0,5,0,37,51
1333283220000000000,2124,43,0,2081,0,7,0,0,40,114,1787,15,9,0,7,0,0,0,0,5,0,38,59
1333283280000000000,2234,41,4,2189,0,7,0,0,40,115,1760,19,9,0,8,0,0,0,148,5,0,39,39
1333283340000000000,2248,43,2,2203,0,7,0,0,43,115,1770,19,9,0,7,0,0,0,135,5,0,38,55
1333283400000000000,2230,41,2,2187,0,7,0,0,40,115,1770,15,9,0,7,0,0,0,131,5,0,37,51
1333283460000000000,2234,41,0,2193,0,7,0,0,40,115,1778,19,9,0,7,0,0,0,127,5,0,38,48
1333283520000000000,2225,43,2,2180,0,7,0,0,30,114,1779,15,9,0,8,0,0,0,127,5,0,38,48
1333283580000000000,2230,41,0,2189,0,7,0,0,40,114,1783,15,9,0,7,0,0,0,125,5,0,38,46
1333283640000000000,2248,43,2,2203,0,7,0,0,40,114,1784,18,8,0,8,0,0,0,124,5,0,37,58
1333283700000000000,2239,41,0,2198,0,6,0,0,40,115,1789,15,8,0,7,0,0,0,124,5,0,37,52
1333283760000000000,2243,41,4,2198,0,7,0,0,40,113,1789,15,9,0,8,0,0,0,122,5,0,38,52
1333283820000000000,2124,43,0,2081,0,7,0,0,40,115,1790,19,9,0,7,0,0,0,0,5,0,38,51
1333283880000000000,2129,43,0,2086,0,7,0,0,40,115,1794,15,9,0,7,0,0,0,0,5,0,37,57
1333283940000000000,2124,41,0,2083,0,6,0,0,41,115,1799,15,9,0,8,0,0,0,0,5,0,38,47
1333284000000000000,2129,43,4,2082,0,7,0,0,40,114,1793,19,9,0,8,0,0,0,0,5,0,38,49
1333284060000000000,2138,43,2,2093,0,7,0,0,40,114,1799,15,9,0,7,0,0,0,0,5,0,38,59
1333284120000000000,2134,43,4,2087,0,7,0,0,41,114,1800,19,9,0,8,0,0,0,0,5,0,38,46
1333284180000000000,2134,43,2,2089,0,7,0,0,40,115,1801,15,9,0,8,0,0,0,0,5,0,38,51
1333284240000000000,2134,43,2,2089,0,7,0,0,40,114,1799,15,9,0,8,0,0,0,0,5,0,37,55
1333284300000000000,2412,187,2,2223,0,6,0,0,42,115,1803,19,9,0,7,0,0,0,1,5,0,38,178
1333284360000000000,2371,175,2,2194,0,7,0,0,40,115,1801,15,9,0,7,0,0,0,0,5,0,38,157
1333284420000000000,2367,175,2,2190,0,7,0,0,40,115,1802,15,9,0,7,0,0,0,0,5,0,38,152
1333284480000000000,2362,173,0,2189,0,7,0,0,46,115,1805,19,9,0,7,0,1,0,0,5,0,38,137
1333284540000000000,2362,173,0,2189,0,6,0,0,40,114,1807,15,9,0,8,0,0,0,0,5,0,37,148
1333284600000000000,2371,173,0,2198,0,7,0,0,40,115,1806,15,9,0,7,0,0,0,0,5,0,38,156
1333284660000000000,2376,173,2,2201,0,7,0,0,31,115,1803,19,9,0,8,0,0,0,1,5,0,37,166
1333284720000000000,2371,171,2,2198,0,7,0,0,40,115,1809,15,9,0,7,0,0,0,0,5,0,38,153
1333284780000000000,2362,171,2,2189,0,7,0,0,40,114,1809,19,9,0,7,0,0,0,0,5,0,38,141
1333284840000000000,2367,169,0,2198,0,7,0,0,40,115,1809,15,9,0,7,0,0,0,0,5,0,38,153
1333284900000000000,2266,169,2,2095,0,7,0,0,40,114,1807,15,9,0,8,0,0,0,0,5,0,38,52
1333284960000000000,324,43,2,279,0,7,0,0,40,107,1,19,9,1,8,0,0,0,0,5,0,38,44
1333285020000000000,315,43,2,270,0,7,0,0,40,107,1,15,9,0,8,0,0,0,0,5,0,38,40
1333285080000000000,315,43,0,272,0,7,0,0,41,107,1,15,9,0,8,0,0,0,0,5,0,38,41
1333285140000000000,365,43,0,322,0,7,0,0,40,106,1,61,9,0,8,0,0,0,0,5,0,37,48
1333285200000000000,315,43,4,268,0,7,0,0,40,105,1,19,9,0,8,0,1,0,0,5,0,38,35
1333285260000000000,315,43,2,270,0,7,0,0,42,106,1,15,9,0,8,0,0,0,0,5,0,38,39
1333285320000000000,310,43,2,265,0,7,0,0,40,106,1,15,9,0,7,0,0,0,1,5,0,38,36
1333285380000000000,315,41,2,272,0,7,0,0,40,106,1,15,9,0,7,0,1,0,0,5,0,38,43
1333285440000000000,315,41,0,274,0,7,0,0,44,104,1,15,9,0,8,0,1,0,10,5,0,38,32
1333285500000000000,315,43,2,270,0,7,0,0,40,105,1,18,9,0,7,0,0,0,0,5,0,38,40
1333285560000000000,315,41,4,270,0,7,0,0,40,104,1,15,9,0,8,0,0,0,0,5,0,38,43
1333285620000000000,301,43,0,258,0,7,0,0,30,104,1,15,9,0,7,0,0,0,0,5,0,38,42
1333285680000000000,319,41,0,278,0,7,0,0,40,105,0,19,9,0,7,0,0,0,0,5,0,38,48
1333285740000000000,493,43,0,450,0,7,0,0,40,105,41,15,9,0,7,0,0,0,143,5,0,38,40
1333285800000000000,484,43,2,439,0,7,0,0,40,104,39,15,9,0,8,0,0,0,132,5,0,38,42
1333285860000000000,479,41,0,438,0,7,0,0,41,104,38,18,9,0,7,0,0,0,129,5,0,37,43
1333285920000000000,479,43,2,434,0,7,0,0,40,105,37,15,9,0,8,0,1,0,127,5,0,38,42
1333285980000000000,475,43,2,430,0,7,0,0,40,105,38,15,9,0,8,0,0,0,126,5,0,38,39
1333286040000000000,479,41,4,434,0,7,0,0,41,105,38,15,9,0,7,0,0,0,126,5,0,38,43
1333286100000000000,475,43,2,430,0,7,0,0,40,104,38,15,9,0,7,0,0,0,124,5,0,38,43
1333286160000000000,612,189,2,421,0,7,0,0,40,104,37,15,9,0,7,0,0,0,124,5,0,37,36
1333286220000000000,598,175,2,421,0,7,0,0,41,104,38,19,9,0,7,0,0,0,123,5,0,38,30
1333286280000000000,470,171,0,299,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,37,38
1333286340000000000,470,171,0,299,0,7,0,0,40,104,38,15,9,0,8,0,0,0,0,5,0,38,35
1333286400000000000,475,173,4,298,0,7,0,0,42,104,38,19,9,0,7,0,0,0,0,5,0,38,29
1333286460000000000,470,171,0,299,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,37
1333286520000000000,466,171,2,293,0,7,0,0,40,103,37,15,9,0,7,0,0,0,0,5,0,38,32
1333286580000000000,603,171,0,432,0,7,0,0,46,104,38,19,9,0,8,0,0,0,0,5,0,38,158
1333286640000000000,584,171,4,409,0,7,0,0,40,104,38,15,9,1,7,0,1,0,0,5,0,38,144
1333286700000000000,575,171,2,402,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,39,139
1333286760000000000,580,171,2,407,0,7,0,0,30,104,37,19,9,0,7,0,0,0,0,5,0,38,151
1333286820000000000,456,45,2,409,0,6,0,0,40,104,38,15,9,0,8,0,1,0,0,5,0,38,145
1333286880000000000,456,43,2,411,0,7,0,0,40,103,37,15,9,1,7,0,0,0,0,5,0,37,150
1333286940000000000,466,43,0,423,0,7,0,0,40,104,38,19,9,0,7,0,0,0,7,5,0,37,150
1333287000000000000,2019,43,2,1974,0,6,0,0,40,114,1586,15,9,0,7,0,0,0,7,5,0,38,147
1333287060000000000,2106,43,0,2063,0,7,0,0,40,114,1665,15,9,0,7,0,0,0,7,5,0,39,155
1333287120000000000,2161,43,0,2118,0,6,0,0,43,115,1720,19,9,0,7,0,0,0,7,5,0,38,149
1333287180000000000,2079,41,2,2036,0,6,0,0,41,114,1746,15,9,0,8,0,0,0,7,5,0,38,47
1333287240000000000,2088,43,0,2045,0,7,0,0,40,113,1753,15,9,0,7,0,1,0,7,5,0,37,51
1333287300000000000,2111,43,0,2068,0,6,0,0,40,114,1773,19,9,0,7,0,0,0,7,5,0,39,49
1333287360000000000,2079,41,0,2038,0,7,0,0,42,115,1738,15,9,0,8,0,0,0,7,5,0,38,54
1333287420000000000,2234,43,4,2187,0,7,0,0,40,114,1751,15,9,0,8,0,0,0,153,5,0,37,48
1333287480000000000,2230,43,2,2185,0,7,0,0,40,114,1758,19,9,0,8,0,0,0,142,5,0,38,45
1333287540000000000,2234,38,0,2196,0,6,0,0,44,114,1763,15,9,0,8,0,0,0,137,5,0,38,57
1333287600000000000,2230,41,4,2185,0,7,0,0,40,113,1769,15,9,0,8,0,0,0,136,5,0,37,46
1333287660000000000,2239,43,2,2194,0,7,0,0,40,114,1776,15,9,0,7,0,0,0,134,5,0,37,50
1333287720000000000,2234,43,2,2189,0,7,0,0,30,114,1777,18,9,0,7,0,0,0,133,5,0,37,52
1333287780000000000,2248,41,2,2205,0,7,0,0,40,114,1783,15,9,0,7,0,0,0,132,5,0,38,55
1333287840000000000,2243,43,0,2200,0,7,0,0,40,114,1785,19,8,0,8,0,0,0,132,5,0,37,45
1333287900000000000,2257,43,0,2214,0,7,0,0,40,115,1786,15,9,0,7,0,0,0,132,5,0,38,60
1333287960000000000,2252,43,2,2207,0,7,0,0,40,114,1787,15,9,0,8,0,0,0,131,5,0,37,54
1333288020000000000,2394,194,2,2198,0,7,0,0,40,113,1790,15,9,0,7,0,0,0,131,5,0,38,43
1333288080000000000,2390,175,2,2213,0,7,0,0,40,114,1790,19,9,0,7,0,0,0,131,5,0,38,53
1333288140000000000,2376,171,0,2205,0,7,0,0,40,114,1792,15,9,0,7,0,0,0,130,5,0,38,48
1333288200000000000,2380,173,0,2207,0,7,0,0,40,114,1793,15,9,0,7,0,0,0,130,5,0,38,49
1333288260000000000,2385,173,0,2212,0,7,0,0,40,114,1797,18,9,0,8,0,0,0,131,5,0,38,45
1333288320000000000,2385,173,2,2210,0,7,0,0,41,114,1797,15,9,0,7,0,0,0,131,5,0,38,46
1333288380000000000,2385,169,2,2214,0,7,0,0,40,114,1799,15,9,0,8,0,0,0,128,5,0,38,51
1333288440000000000,2262,169,0,2093,0,6,0,0,40,114,1802,15,9,0,8,0,0,0,7,5,0,38,49
1333288500000000000,2266,171,2,2093,0,7,0,0,42,114,1799,19,9,0,7,0,0,0,7,5,0,38,46
1333288560000000000,2257,166,4,2087,0,6,0,0,40,114,1800,15,9,0,8,0,0,0,7,5,0,38,45
1333288620000000000,2307,166,2,2139,0,6,0,0,40,114,1803,60,9,0,7,0,0,0,10,5,0,38,47
1333288680000000000,2129,43,2,2084,0,6,0,0,35,114,1806,18,9,0,7,0,0,0,0,5,0,37,47
1333288740000000000,2134,41,0,2093,0,7,0,0,40,114,1803,16,9,0,8,0,0,0,0,5,0,37,54
1333288800000000000,2134,41,2,2091,0,7,0,0,39,113,1806,15,9,0,7,0,0,0,0,5,0,38,52
1333288860000000000,2266,41,2,2223,0,7,0,0,39,113,1805,15,9,0,8,0,1,0,0,5,0,38,183
1333288920000000000,2252,41,0,2211,0,6,0,0,40,114,1807,18,9,0,7,0,0,0,0,5,0,37,168
1333288980000000000,420,43,2,375,0,7,0,0,40,106,0,15,9,0,8,0,0,0,0,5,0,37,148
1333289040000000000,415,41,2,372,0,7,0,0,39,106,1,15,9,0,7,0,0,0,0,5,0,38,145
1333289100000000000,566,41,0,525,0,7,0,0,40,105,0,19,9,0,7,0,0,0,145,5,0,38,150
1333289160000000000,548,41,2,505,0,7,0,0,40,105,1,16,9,0,7,0,0,0,131,5,0,38,146
1333289220000000000,543,43,2,498,0,7,0,0,40,104,1,14,9,0,7,0,0,0,128,5,0,38,145
1333289280000000000,539,41,2,496,0,7,0,0,41,104,1,19,9,0,7,0,0,0,127,5,0,38,138
1333289340000000000,539,41,0,498,0,7,0,0,40,104,1,15,9,0,7,0,0,0,126,5,0,38,146
1333289400000000000,530,43,2,485,0,7,0,0,40,104,1,15,9,1,7,0,0,0,124,5,0,37,135
1333289460000000000,438,43,2,393,0,6,0,0,42,104,1,16,9,0,8,0,0,0,123,5,0,38,41
1333289520000000000,429,41,0,388,0,7,0,0,40,103,1,19,9,0,8,0,0,0,123,5,0,37,36
1333289580000000000,434,41,2,391,0,7,0,0,40,103,0,15,9,0,7,0,0,0,122,5,0,37,46
1333289640000000000,315,41,2,272,0,7,0,0,44,103,1,15,9,0,7,0,0,0,0,5,0,38,43
1333289700000000000,310,43,2,265,0,6,0,0,40,103,1,18,9,0,8,0,1,0,0,5,0,37,37
1333289760000000000,306,41,2,263,0,7,0,0,40,103,1,15,9,0,7,0,0,0,0,5,0,37,39
1333289820000000000,351,43,0,308,0,7,0,0,30,104,39,15,9,0,7,0,1,0,0,5,0,38,53
1333289880000000000,351,43,0,308,0,7,0,0,40,104,38,19,9,0,8,0,0,0,0,5,0,38,40
1333289940000000000,488,187,2,299,0,6,0,0,40,104,37,15,9,0,8,0,0,0,0,5,0,37,38
1333290000000000000,470,171,2,297,0,7,0,0,40,103,36,15,9,0,8,0,0,0,0,5,0,38,36
1333290060000000000,475,173,2,300,0,7,0,0,40,104,38,18,9,0,8,0,0,0,0,5,0,38,33
1333290120000000000,475,173,0,302,0,7,0,0,40,103,38,18,8,0,7,0,0,0,0,5,0,38,38
1333290180000000000,466,173,4,289,0,7,0,0,40,103,37,15,9,0,7,0,0,0,0,5,0,38,28
1333290240000000000,470,169,2,299,0,6,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,38
1333290300000000000,470,171,2,297,0,7,0,0,39,104,37,19,9,0,7,0,0,0,0,5,0,38,32
1333290360000000000,470,171,2,297,0,7,0,0,40,104,38,15,9,0,7,0,0,0,0,5,0,38,34
1333290420000000000,470,169,2,299,0,7,0,0,42,104,36,15,8,0,7,0,0,0,0,5,0,38,37
1333290480000000000,470,171,2,297,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,35
1333290540000000000,470,169,0,301,0,7,0,0,40,103,38,15,9,0,7,0,0,0,1,5,0,38,38
1333290600000000000,356,43,4,309,0,7,0,0,43,104,37,15,9,0,7,0,0,0,0,5,0,38,44
1333290660000000000,347,43,2,302,0,7,0,0,40,103,37,15,9,0,7,0,0,0,0,5,0,37,42
1333290720000000000,351,43,0,308,0,7,0,0,40,103,38,19,9,0,7,0,0,0,0,5,0,38,42
1333290780000000000,333,41,0,292,0,7,0,0,30,103,36,15,9,0,7,0,1,0,0,5,0,37,42
1333290840000000000,1490,41,0,1449,0,7,0,0,40,111,1217,15,8,0,8,0,0,0,0,5,0,38,0
1333290900000000000,1960,43,2,1915,0,6,0,0,40,114,1624,19,9,0,7,0,0,0,0,5,0,37,54
1333290960000000000,2033,41,0,1992,0,7,0,0,40,113,1705,15,9,0,8,0,0,0,0,5,0,38,52
1333291020000000000,2060,41,0,2019,0,7,0,0,40,115,1731,15,9,0,7,0,0,0,1,5,0,38,51
1333291080000000000,2083,43,0,2040,0,6,0,0,40,115,1757,15,9,0,7,0,0,0,1,5,0,38,47
1333291140000000000,2193,41,2,2150,0,6,0,0,40,114,1735,19,9,0,7,0,0,0,1,5,0,38,176
1333291200000000000,2198,41,2,2155,0,7,0,0,40,114,1745,15,9,0,7,0,0,0,0,5,0,38,175
1333291260000000000,2198,43,0,2155,0,7,0,0,40,114,1753,19,9,0,8,0,1,0,0,5,0,37,162
1333291320000000000,2198,43,0,2155,0,7,0,0,40,114,1760,15,9,0,8,0,0,0,0,5,0,38,159
1333291380000000000,2207,43,0,2164,0,7,0,0,41,115,1770,15,9,0,7,0,0,0,0,5,0,38,157
1333291440000000000,2216,43,0,2173,0,7,0,0,40,115,1776,15,9,0,7,0,0,0,0,5,0,37,162
1333291500000000000,2216,43,2,2171,0,7,0,0,40,114,1778,19,9,0,7,0,0,0,0,5,0,37,155
1333291560000000000,2362,43,2,2317,0,7,0,0,42,114,1783,15,9,0,8,0,0,0,141,5,0,38,155
1333291620000000000,2348,43,2,2303,0,7,0,0,40,114,1782,14,9,0,8,0,0,0,130,5,0,38,156
1333291680000000000,2348,41,0,2307,0,7,0,0,40,114,1790,15,9,0,7,0,0,0,128,5,0,38,154
1333291740000000000,2243,43,2,2198,0,7,0,0,46,114,1791,18,9,0,7,0,1,0,126,5,0,38,36
1333291800000000000,2394,196,0,2198,0,7,0,0,40,114,1790,15,9,0,8,0,0,0,125,5,0,38,47
1333291860000000000,2380,178,2,2200,0,7,0,0,41,114,1795,20,9,0,8,0,0,0,124,5,0,38,39
1333291920000000000,2458,173,2,2283,0,7,0,0,30,114,1798,16,9,0,8,0,1,0,123,5,0,38,134
1333291980000000000,2696,173,0,2523,0,326,0,0,40,113,1799,16,9,0,8,0,0,0,122,4,0,38,48
1333292040000000000,2920,171,2,2747,0,325,0,0,40,114,1799,68,9,0,8,0,0,0,122,4,0,38,220
1333292100000000000,2760,171,0,2589,0,325,0,0,39,113,1801,20,9,0,8,0,1,0,0,4,0,37,232
1333292160000000000,2673,171,0,2502,0,325,0,0,40,113,1800,16,9,0,8,0,0,0,0,4,0,38,149
1333292220000000000,2705,169,2,2534,0,328,0,0,40,113,1799,15,9,0,7,0,0,0,10,4,0,38,171
1333292280000000000,2709,169,0,2540,0,328,0,0,39,115,1801,19,9,0,7,0,0,0,10,4,0,37,171
1333292340000000000,2700,169,0,2531,0,329,0,0,41,112,1802,15,9,0,7,0,0,0,0,4,0,37,175
1333292400000000000,2696,169,0,2527,0,327,0,0,40,114,1802,15,9,0,8,0,1,0,0,4,0,38,169
1333292460000000000,2581,41,0,2540,0,327,0,0,39,113,1801,15,9,0,8,0,0,0,0,4,0,38,186
1333292520000000000,2577,41,0,2536,0,329,0,0,43,113,1805,15,9,0,8,0,1,0,0,4,0,38,171
1333292580000000000,2586,43,0,2543,0,330,0,0,40,114,1807,18,9,0,8,0,0,0,0,4,0,38,175
1333292640000000000,2613,41,0,2572,0,331,0,0,42,114,1809,16,9,1,8,0,0,0,0,33,0,38,171
1333292700000000000,781,41,2,738,0,333,0,0,45,107,1,15,9,0,8,0,0,0,0,21,0,37,162
1333292760000000000,758,38,2,718,0,331,0,0,42,105,0,15,9,0,8,0,0,0,0,4,0,37,167
1333292820000000000,758,41,0,717,0,332,0,0,40,103,1,19,9,0,8,0,0,0,0,4,0,38,163
1333292880000000000,744,43,2,699,0,330,0,0,30,103,1,15,9,0,8,0,0,0,0,4,0,37,162
1333292940000000000,754,43,2,709,0,330,0,0,40,104,1,15,9,0,8,0,0,0,0,50,0,38,114
1333293000000000000,1014,178,0,836,0,330,0,0,40,103,0,19,9,0,8,0,0,0,0,21,0,38,268
1333293060000000000,1083,347,0,736,0,329,0,0,40,103,0,15,9,0,8,0,0,0,0,32,0,38,162
1333293120000000000,1064,349,4,711,0,329,0,0,40,104,1,19,9,0,8,0,0,0,0,21,0,37,143
1333293180000000000,1051,349,0,702,0,330,0,0,40,103,1,15,9,0,8,0,0,0,0,4,0,38,154
1333293240000000000,1041,342,0,699,0,329,0,0,40,103,1,15,9,0,8,0,0,0,0,4,0,37,153
1333293300000000000,1188,477,2,709,0,328,0,0,40,103,0,18,9,0,8,0,0,0,0,4,0,38,161
1333293360000000000,1169,488,4,677,0,326,0,0,39,104,1,16,9,0,8,0,0,0,0,4,0,37,133
1333293420000000000,1169,493,2,674,0,328,0,0,40,103,1,15,9,0,8,0,0,0,0,4,0,37,129
1333293480000000000,1302,491,2,809,0,327,0,0,40,104,0,15,9,0,8,0,0,0,0,4,0,37,265
